date,vnindex_close,usd_vnd_close,foreign_flow_bn_vnd,source_status
3/8/2024,1614.33,23708,183.3,ASSUMPTION_PLACEHOLDER_SERIES
3/11/2024,1639.43,23691,90.5,ASSUMPTION_PLACEHOLDER_SERIES
3/12/2024,1627.61,23681,-17.6,ASSUMPTION_PLACEHOLDER_SERIES
3/13/2024,1613.09,23677,129.8,ASSUMPTION_PLACEHOLDER_SERIES
3/14/2024,1621.15,23695,-1012.7,ASSUMPTION_PLACEHOLDER_SERIES
3/15/2024,1615.25,23711,107.5,ASSUMPTION_PLACEHOLDER_SERIES
3/18/2024,1605.27,23710,-814.7,ASSUMPTION_PLACEHOLDER_SERIES
3/19/2024,1615.11,23739,51.1,ASSUMPTION_PLACEHOLDER_SERIES
3/20/2024,1617.62,23726,-162.8,ASSUMPTION_PLACEHOLDER_SERIES
3/21/2024,1642.04,23704,412.7,ASSUMPTION_PLACEHOLDER_SERIES
3/22/2024,1646.04,23754,-139.2,ASSUMPTION_PLACEHOLDER_SERIES
3/25/2024,1641.76,23773,-178.9,ASSUMPTION_PLACEHOLDER_SERIES
3/26/2024,1679.8,23805,-380.4,ASSUMPTION_PLACEHOLDER_SERIES
3/27/2024,1655.27,23775,-23.9,ASSUMPTION_PLACEHOLDER_SERIES
3/28/2024,1660.98,23826,-825,ASSUMPTION_PLACEHOLDER_SERIES
3/29/2024,1666.85,23842,-743.7,ASSUMPTION_PLACEHOLDER_SERIES
4/1/2024,1677.74,23813,-311.5,ASSUMPTION_PLACEHOLDER_SERIES
4/2/2024,1674.71,23869,847.2,ASSUMPTION_PLACEHOLDER_SERIES
4/3/2024,1679.5,23853,556.7,ASSUMPTION_PLACEHOLDER_SERIES
4/4/2024,1676.97,23839,273.4,ASSUMPTION_PLACEHOLDER_SERIES
4/5/2024,1669.11,23903,-1120.3,ASSUMPTION_PLACEHOLDER_SERIES
4/8/2024,1680.89,23849,381.3,ASSUMPTION_PLACEHOLDER_SERIES
4/9/2024,1679.29,23819,396.6,ASSUMPTION_PLACEHOLDER_SERIES
4/10/2024,1681.99,23778,-156.3,ASSUMPTION_PLACEHOLDER_SERIES
4/11/2024,1671.16,23788,121.8,ASSUMPTION_PLACEHOLDER_SERIES
4/12/2024,1661.9,23844,-927.5,ASSUMPTION_PLACEHOLDER_SERIES
4/15/2024,1639.16,23803,640.2,ASSUMPTION_PLACEHOLDER_SERIES
4/16/2024,1613.86,23831,-51,ASSUMPTION_PLACEHOLDER_SERIES
4/17/2024,1626.78,23808,-697.7,ASSUMPTION_PLACEHOLDER_SERIES
4/18/2024,1638.73,23798,-210.2,ASSUMPTION_PLACEHOLDER_SERIES
4/19/2024,1663.04,23806,170.9,ASSUMPTION_PLACEHOLDER_SERIES
4/22/2024,1666.51,23927,-288.4,ASSUMPTION_PLACEHOLDER_SERIES
4/23/2024,1658.36,23910,-412.6,ASSUMPTION_PLACEHOLDER_SERIES
4/24/2024,1660.87,23944,-802.9,ASSUMPTION_PLACEHOLDER_SERIES
4/25/2024,1643.66,23912,122.7,ASSUMPTION_PLACEHOLDER_SERIES
4/26/2024,1628.93,23922,749.3,ASSUMPTION_PLACEHOLDER_SERIES
4/29/2024,1611.47,23955,711.6,ASSUMPTION_PLACEHOLDER_SERIES
4/30/2024,1584.83,23976,244.9,ASSUMPTION_PLACEHOLDER_SERIES
5/1/2024,1547.89,23941,622.9,ASSUMPTION_PLACEHOLDER_SERIES
5/2/2024,1537.74,23862,720.9,ASSUMPTION_PLACEHOLDER_SERIES
5/3/2024,1547.5,23873,-324.4,ASSUMPTION_PLACEHOLDER_SERIES
5/6/2024,1537.78,23845,229.8,ASSUMPTION_PLACEHOLDER_SERIES
5/7/2024,1519.28,23803,340.8,ASSUMPTION_PLACEHOLDER_SERIES
5/8/2024,1502.06,23795,-496.8,ASSUMPTION_PLACEHOLDER_SERIES
5/9/2024,1543.98,23800,-42.2,ASSUMPTION_PLACEHOLDER_SERIES
5/10/2024,1539.49,23829,-186.7,ASSUMPTION_PLACEHOLDER_SERIES
5/13/2024,1561.12,23811,357.6,ASSUMPTION_PLACEHOLDER_SERIES
5/14/2024,1529.9,23823,-662.8,ASSUMPTION_PLACEHOLDER_SERIES
5/15/2024,1551.33,23842,277.6,ASSUMPTION_PLACEHOLDER_SERIES
5/16/2024,1537.15,23840,-162.8,ASSUMPTION_PLACEHOLDER_SERIES
5/17/2024,1522.43,23782,211.6,ASSUMPTION_PLACEHOLDER_SERIES
5/20/2024,1530.15,23825,739.6,ASSUMPTION_PLACEHOLDER_SERIES
5/21/2024,1561.63,23804,123.2,ASSUMPTION_PLACEHOLDER_SERIES
5/22/2024,1551.38,23770,324.2,ASSUMPTION_PLACEHOLDER_SERIES
5/23/2024,1538.01,23805,-284.8,ASSUMPTION_PLACEHOLDER_SERIES
5/24/2024,1538.53,23807,-179.4,ASSUMPTION_PLACEHOLDER_SERIES
5/27/2024,1566,23792,-299.8,ASSUMPTION_PLACEHOLDER_SERIES
5/28/2024,1580.06,23814,994.1,ASSUMPTION_PLACEHOLDER_SERIES
5/29/2024,1572.07,23824,-252.7,ASSUMPTION_PLACEHOLDER_SERIES
5/30/2024,1596.23,23846,-128.9,ASSUMPTION_PLACEHOLDER_SERIES
5/31/2024,1575.09,23836,275.9,ASSUMPTION_PLACEHOLDER_SERIES
6/3/2024,1586.21,23822,265.3,ASSUMPTION_PLACEHOLDER_SERIES
6/4/2024,1571.32,23876,-133.8,ASSUMPTION_PLACEHOLDER_SERIES
6/5/2024,1567.82,23840,909.5,ASSUMPTION_PLACEHOLDER_SERIES
6/6/2024,1546.5,23827,31.4,ASSUMPTION_PLACEHOLDER_SERIES
6/7/2024,1548.54,23807,498.2,ASSUMPTION_PLACEHOLDER_SERIES
6/10/2024,1530.46,23822,187.2,ASSUMPTION_PLACEHOLDER_SERIES
6/11/2024,1525.6,23908,353.2,ASSUMPTION_PLACEHOLDER_SERIES
6/12/2024,1549.29,23927,-301.5,ASSUMPTION_PLACEHOLDER_SERIES
6/13/2024,1530.99,23913,276.6,ASSUMPTION_PLACEHOLDER_SERIES
6/14/2024,1531.2,23907,71.6,ASSUMPTION_PLACEHOLDER_SERIES
6/17/2024,1563.56,23866,-406.6,ASSUMPTION_PLACEHOLDER_SERIES
6/18/2024,1539.73,23889,-352.4,ASSUMPTION_PLACEHOLDER_SERIES
6/19/2024,1522.42,23905,257.4,ASSUMPTION_PLACEHOLDER_SERIES
6/20/2024,1550.55,23886,-185.3,ASSUMPTION_PLACEHOLDER_SERIES
6/21/2024,1570.26,23900,-867.8,ASSUMPTION_PLACEHOLDER_SERIES
6/24/2024,1545.05,23895,174.6,ASSUMPTION_PLACEHOLDER_SERIES
6/25/2024,1546.86,23845,-163.1,ASSUMPTION_PLACEHOLDER_SERIES
6/26/2024,1531.38,23790,752.1,ASSUMPTION_PLACEHOLDER_SERIES
6/27/2024,1514.97,23813,923.5,ASSUMPTION_PLACEHOLDER_SERIES
6/28/2024,1492.56,23817,1022,ASSUMPTION_PLACEHOLDER_SERIES
7/1/2024,1472.47,23819,1140.3,ASSUMPTION_PLACEHOLDER_SERIES
7/2/2024,1462.68,23820,251.4,ASSUMPTION_PLACEHOLDER_SERIES
7/3/2024,1461.39,23912,-712.2,ASSUMPTION_PLACEHOLDER_SERIES
7/4/2024,1471.81,23870,-673.5,ASSUMPTION_PLACEHOLDER_SERIES
7/5/2024,1479.89,23859,673.9,ASSUMPTION_PLACEHOLDER_SERIES
7/8/2024,1456.94,23913,675,ASSUMPTION_PLACEHOLDER_SERIES
7/9/2024,1448.31,23901,-239.7,ASSUMPTION_PLACEHOLDER_SERIES
7/10/2024,1449.83,23914,550.9,ASSUMPTION_PLACEHOLDER_SERIES
7/11/2024,1448.57,23905,2.7,ASSUMPTION_PLACEHOLDER_SERIES
7/12/2024,1471.05,23966,45.2,ASSUMPTION_PLACEHOLDER_SERIES
7/15/2024,1476.84,23990,-133.5,ASSUMPTION_PLACEHOLDER_SERIES
7/16/2024,1498.24,23982,671.5,ASSUMPTION_PLACEHOLDER_SERIES
7/17/2024,1481.65,23935,660.6,ASSUMPTION_PLACEHOLDER_SERIES
7/18/2024,1468.02,23954,-61.2,ASSUMPTION_PLACEHOLDER_SERIES
7/19/2024,1465.46,23942,-125.8,ASSUMPTION_PLACEHOLDER_SERIES
7/22/2024,1464.85,23950,-465.2,ASSUMPTION_PLACEHOLDER_SERIES
7/23/2024,1454.76,23967,-78.8,ASSUMPTION_PLACEHOLDER_SERIES
7/24/2024,1456.38,23924,-300.8,ASSUMPTION_PLACEHOLDER_SERIES
7/25/2024,1475.32,23909,266.6,ASSUMPTION_PLACEHOLDER_SERIES
7/26/2024,1460.85,23912,-683.9,ASSUMPTION_PLACEHOLDER_SERIES
7/29/2024,1435.69,23900,-301.4,ASSUMPTION_PLACEHOLDER_SERIES
7/30/2024,1434.19,23868,-532.3,ASSUMPTION_PLACEHOLDER_SERIES
7/31/2024,1420.6,23923,-716,ASSUMPTION_PLACEHOLDER_SERIES
8/1/2024,1397.19,23946,-501.4,ASSUMPTION_PLACEHOLDER_SERIES
8/2/2024,1393.38,23963,-239.1,ASSUMPTION_PLACEHOLDER_SERIES
8/5/2024,1370.16,24020,-183.1,ASSUMPTION_PLACEHOLDER_SERIES
8/6/2024,1394.17,24030,562.6,ASSUMPTION_PLACEHOLDER_SERIES
8/7/2024,1382.19,24050,-103.9,ASSUMPTION_PLACEHOLDER_SERIES
8/8/2024,1378.41,24051,-558.2,ASSUMPTION_PLACEHOLDER_SERIES
8/9/2024,1372.53,24079,-702.9,ASSUMPTION_PLACEHOLDER_SERIES
8/12/2024,1349.95,24131,392.9,ASSUMPTION_PLACEHOLDER_SERIES
8/13/2024,1345.01,24143,-25.2,ASSUMPTION_PLACEHOLDER_SERIES
8/14/2024,1343.04,24154,-602.2,ASSUMPTION_PLACEHOLDER_SERIES
8/15/2024,1350.61,24096,-24.8,ASSUMPTION_PLACEHOLDER_SERIES
8/16/2024,1354.28,24070,115.5,ASSUMPTION_PLACEHOLDER_SERIES
8/19/2024,1345.77,24111,225.8,ASSUMPTION_PLACEHOLDER_SERIES
8/20/2024,1356.21,24137,907.6,ASSUMPTION_PLACEHOLDER_SERIES
8/21/2024,1362.91,24142,-299.6,ASSUMPTION_PLACEHOLDER_SERIES
8/22/2024,1349.08,24147,93.8,ASSUMPTION_PLACEHOLDER_SERIES
8/23/2024,1356.47,24167,-210.6,ASSUMPTION_PLACEHOLDER_SERIES
8/26/2024,1352.38,24154,-57.7,ASSUMPTION_PLACEHOLDER_SERIES
8/27/2024,1349.64,24168,-493.3,ASSUMPTION_PLACEHOLDER_SERIES
8/28/2024,1352.85,24185,414.8,ASSUMPTION_PLACEHOLDER_SERIES
8/29/2024,1347.95,24229,-326.5,ASSUMPTION_PLACEHOLDER_SERIES
8/30/2024,1361.1,24210,34.1,ASSUMPTION_PLACEHOLDER_SERIES
9/2/2024,1349.12,24226,1366,ASSUMPTION_PLACEHOLDER_SERIES
9/3/2024,1370.8,24171,32.7,ASSUMPTION_PLACEHOLDER_SERIES
9/4/2024,1385.79,24170,446.9,ASSUMPTION_PLACEHOLDER_SERIES
9/5/2024,1381,24135,-222.8,ASSUMPTION_PLACEHOLDER_SERIES
9/6/2024,1392.88,24174,-706.4,ASSUMPTION_PLACEHOLDER_SERIES
9/9/2024,1375.28,24173,566.4,ASSUMPTION_PLACEHOLDER_SERIES
9/10/2024,1386.58,24164,580.3,ASSUMPTION_PLACEHOLDER_SERIES
9/11/2024,1370.43,24135,159.5,ASSUMPTION_PLACEHOLDER_SERIES
9/12/2024,1397.88,24110,276.5,ASSUMPTION_PLACEHOLDER_SERIES
9/13/2024,1403.86,24115,-37.1,ASSUMPTION_PLACEHOLDER_SERIES
9/16/2024,1405.29,24045,52.7,ASSUMPTION_PLACEHOLDER_SERIES
9/17/2024,1411.77,24017,303.8,ASSUMPTION_PLACEHOLDER_SERIES
9/18/2024,1428.55,24026,382.6,ASSUMPTION_PLACEHOLDER_SERIES
9/19/2024,1412.97,24007,-492.5,ASSUMPTION_PLACEHOLDER_SERIES
9/20/2024,1421.64,24073,352.5,ASSUMPTION_PLACEHOLDER_SERIES
9/23/2024,1425,24120,-316.3,ASSUMPTION_PLACEHOLDER_SERIES
9/24/2024,1463.35,24084,605.1,ASSUMPTION_PLACEHOLDER_SERIES
9/25/2024,1457.41,24095,8.6,ASSUMPTION_PLACEHOLDER_SERIES
9/26/2024,1468.61,24061,738.2,ASSUMPTION_PLACEHOLDER_SERIES
9/27/2024,1470.46,24123,663.2,ASSUMPTION_PLACEHOLDER_SERIES
9/30/2024,1483.95,24161,94.5,ASSUMPTION_PLACEHOLDER_SERIES
10/1/2024,1512.98,24079,-291.3,ASSUMPTION_PLACEHOLDER_SERIES
10/2/2024,1542.54,24071,626.8,ASSUMPTION_PLACEHOLDER_SERIES
10/3/2024,1515.76,24040,65.9,ASSUMPTION_PLACEHOLDER_SERIES
10/4/2024,1544.21,24007,-162.4,ASSUMPTION_PLACEHOLDER_SERIES
10/7/2024,1551.39,23949,970.6,ASSUMPTION_PLACEHOLDER_SERIES
10/8/2024,1531.87,23983,208.8,ASSUMPTION_PLACEHOLDER_SERIES
10/9/2024,1513.31,24041,-4.7,ASSUMPTION_PLACEHOLDER_SERIES
10/10/2024,1480.78,24043,66.7,ASSUMPTION_PLACEHOLDER_SERIES
10/11/2024,1462.24,24077,1399.7,ASSUMPTION_PLACEHOLDER_SERIES
10/14/2024,1459.56,24129,-560.6,ASSUMPTION_PLACEHOLDER_SERIES
10/15/2024,1445.93,24100,-266.8,ASSUMPTION_PLACEHOLDER_SERIES
10/16/2024,1451.39,24054,-390.6,ASSUMPTION_PLACEHOLDER_SERIES
10/17/2024,1443.6,24059,329.9,ASSUMPTION_PLACEHOLDER_SERIES
10/18/2024,1432.3,24050,-70.2,ASSUMPTION_PLACEHOLDER_SERIES
10/21/2024,1412.51,24060,150.3,ASSUMPTION_PLACEHOLDER_SERIES
10/22/2024,1431.78,24084,-107.3,ASSUMPTION_PLACEHOLDER_SERIES
10/23/2024,1456,24017,249.1,ASSUMPTION_PLACEHOLDER_SERIES
10/24/2024,1458.25,24045,775.5,ASSUMPTION_PLACEHOLDER_SERIES
10/25/2024,1460.78,24045,745,ASSUMPTION_PLACEHOLDER_SERIES
10/28/2024,1442.95,24069,160.8,ASSUMPTION_PLACEHOLDER_SERIES
10/29/2024,1434.09,24145,445.7,ASSUMPTION_PLACEHOLDER_SERIES
10/30/2024,1434,24219,908.1,ASSUMPTION_PLACEHOLDER_SERIES
10/31/2024,1416.25,24183,18.8,ASSUMPTION_PLACEHOLDER_SERIES
11/1/2024,1416.22,24170,-344.9,ASSUMPTION_PLACEHOLDER_SERIES
11/4/2024,1429.24,24193,425,ASSUMPTION_PLACEHOLDER_SERIES
11/5/2024,1433.33,24167,-218.2,ASSUMPTION_PLACEHOLDER_SERIES
11/6/2024,1416.81,24179,311.3,ASSUMPTION_PLACEHOLDER_SERIES
11/7/2024,1410.02,24217,359.4,ASSUMPTION_PLACEHOLDER_SERIES
11/8/2024,1412.43,24181,736.1,ASSUMPTION_PLACEHOLDER_SERIES
11/11/2024,1390.08,24190,121.2,ASSUMPTION_PLACEHOLDER_SERIES
11/12/2024,1404.85,24185,345.9,ASSUMPTION_PLACEHOLDER_SERIES
11/13/2024,1427.97,24163,-646.2,ASSUMPTION_PLACEHOLDER_SERIES
11/14/2024,1421.98,24146,849.9,ASSUMPTION_PLACEHOLDER_SERIES
11/15/2024,1409.12,24133,184.5,ASSUMPTION_PLACEHOLDER_SERIES
11/18/2024,1408.69,24113,330.9,ASSUMPTION_PLACEHOLDER_SERIES
11/19/2024,1406.4,24119,-706.9,ASSUMPTION_PLACEHOLDER_SERIES
11/20/2024,1409.62,24087,-636,ASSUMPTION_PLACEHOLDER_SERIES
11/21/2024,1407.31,24035,-294.4,ASSUMPTION_PLACEHOLDER_SERIES
11/22/2024,1409.4,23977,860.8,ASSUMPTION_PLACEHOLDER_SERIES
11/25/2024,1409.6,24044,-360.6,ASSUMPTION_PLACEHOLDER_SERIES
11/26/2024,1409.26,24024,1043.7,ASSUMPTION_PLACEHOLDER_SERIES
11/27/2024,1383.84,24055,-780.1,ASSUMPTION_PLACEHOLDER_SERIES
11/28/2024,1364.95,24013,229.7,ASSUMPTION_PLACEHOLDER_SERIES
11/29/2024,1379.53,23945,437.5,ASSUMPTION_PLACEHOLDER_SERIES
12/2/2024,1358.15,23924,168.9,ASSUMPTION_PLACEHOLDER_SERIES
12/3/2024,1357.66,23912,-236.5,ASSUMPTION_PLACEHOLDER_SERIES
12/4/2024,1334.23,23942,52.5,ASSUMPTION_PLACEHOLDER_SERIES
12/5/2024,1343.64,23957,-128,ASSUMPTION_PLACEHOLDER_SERIES
12/6/2024,1328.9,23914,0.2,ASSUMPTION_PLACEHOLDER_SERIES
12/9/2024,1328.11,23942,-509.4,ASSUMPTION_PLACEHOLDER_SERIES
12/10/2024,1338.43,23939,-282.8,ASSUMPTION_PLACEHOLDER_SERIES
12/11/2024,1319.54,23955,-346.6,ASSUMPTION_PLACEHOLDER_SERIES
12/12/2024,1305.27,23957,-340.5,ASSUMPTION_PLACEHOLDER_SERIES
12/13/2024,1325.04,23940,369.8,ASSUMPTION_PLACEHOLDER_SERIES
12/16/2024,1316.49,23963,-226.5,ASSUMPTION_PLACEHOLDER_SERIES
12/17/2024,1324.86,23998,524.7,ASSUMPTION_PLACEHOLDER_SERIES
12/18/2024,1334.49,23994,447.2,ASSUMPTION_PLACEHOLDER_SERIES
12/19/2024,1338.37,24048,148.6,ASSUMPTION_PLACEHOLDER_SERIES
12/20/2024,1342.66,24098,-20.8,ASSUMPTION_PLACEHOLDER_SERIES
12/23/2024,1367.68,24114,433.1,ASSUMPTION_PLACEHOLDER_SERIES
12/24/2024,1377.43,24104,4,ASSUMPTION_PLACEHOLDER_SERIES
12/25/2024,1395.19,24006,-591.4,ASSUMPTION_PLACEHOLDER_SERIES
12/26/2024,1389.44,24001,110.4,ASSUMPTION_PLACEHOLDER_SERIES
12/27/2024,1397.06,24041,815.2,ASSUMPTION_PLACEHOLDER_SERIES
12/30/2024,1398.54,24047,242.1,ASSUMPTION_PLACEHOLDER_SERIES
12/31/2024,1409.82,24051,-449.8,ASSUMPTION_PLACEHOLDER_SERIES
1/1/2025,1405.41,24062,-528.2,ASSUMPTION_PLACEHOLDER_SERIES
1/2/2025,1407.76,24073,1186.2,ASSUMPTION_PLACEHOLDER_SERIES
1/3/2025,1407.22,24025,99.5,ASSUMPTION_PLACEHOLDER_SERIES
1/6/2025,1406.68,24080,573.1,ASSUMPTION_PLACEHOLDER_SERIES
1/7/2025,1403.06,24093,39.9,ASSUMPTION_PLACEHOLDER_SERIES
1/8/2025,1403.45,24114,-528.4,ASSUMPTION_PLACEHOLDER_SERIES
1/9/2025,1420.26,24091,388.3,ASSUMPTION_PLACEHOLDER_SERIES
1/10/2025,1425.21,24132,-849.5,ASSUMPTION_PLACEHOLDER_SERIES
1/13/2025,1425.48,24095,-118.6,ASSUMPTION_PLACEHOLDER_SERIES
1/14/2025,1423.32,24113,-671.9,ASSUMPTION_PLACEHOLDER_SERIES
1/15/2025,1425.32,24134,-381.7,ASSUMPTION_PLACEHOLDER_SERIES
1/16/2025,1422.94,24174,376.5,ASSUMPTION_PLACEHOLDER_SERIES
1/17/2025,1429.16,24235,167.2,ASSUMPTION_PLACEHOLDER_SERIES
1/20/2025,1426.14,24237,-18.4,ASSUMPTION_PLACEHOLDER_SERIES
1/21/2025,1415.3,24220,-238.7,ASSUMPTION_PLACEHOLDER_SERIES
1/22/2025,1412.31,24253,-729.2,ASSUMPTION_PLACEHOLDER_SERIES
1/23/2025,1407.39,24259,-240.8,ASSUMPTION_PLACEHOLDER_SERIES
1/24/2025,1440.79,24259,83,ASSUMPTION_PLACEHOLDER_SERIES
1/27/2025,1440.4,24273,-656.8,ASSUMPTION_PLACEHOLDER_SERIES
1/28/2025,1455.19,24303,-865.8,ASSUMPTION_PLACEHOLDER_SERIES
1/29/2025,1438.01,24280,423.7,ASSUMPTION_PLACEHOLDER_SERIES
1/30/2025,1443.87,24304,318.1,ASSUMPTION_PLACEHOLDER_SERIES
1/31/2025,1440.83,24336,-2.9,ASSUMPTION_PLACEHOLDER_SERIES
2/3/2025,1446.83,24317,1083.3,ASSUMPTION_PLACEHOLDER_SERIES
2/4/2025,1446.63,24356,-74.1,ASSUMPTION_PLACEHOLDER_SERIES
2/5/2025,1437.51,24289,-1190,ASSUMPTION_PLACEHOLDER_SERIES
2/6/2025,1449.84,24306,6.3,ASSUMPTION_PLACEHOLDER_SERIES
2/7/2025,1474.16,24354,-208.2,ASSUMPTION_PLACEHOLDER_SERIES
2/10/2025,1461.46,24318,738.3,ASSUMPTION_PLACEHOLDER_SERIES
2/11/2025,1489.06,24320,-525.9,ASSUMPTION_PLACEHOLDER_SERIES
2/12/2025,1512.93,24284,165.2,ASSUMPTION_PLACEHOLDER_SERIES
2/13/2025,1551.43,24254,-365.2,ASSUMPTION_PLACEHOLDER_SERIES
2/14/2025,1546.43,24248,111.3,ASSUMPTION_PLACEHOLDER_SERIES
2/17/2025,1556.02,24179,0.4,ASSUMPTION_PLACEHOLDER_SERIES
2/18/2025,1568.78,24116,410.8,ASSUMPTION_PLACEHOLDER_SERIES
2/19/2025,1580.98,24137,-556.3,ASSUMPTION_PLACEHOLDER_SERIES
2/20/2025,1589.22,24125,503.5,ASSUMPTION_PLACEHOLDER_SERIES
2/21/2025,1575.38,24216,422,ASSUMPTION_PLACEHOLDER_SERIES
2/24/2025,1593.9,24273,84.5,ASSUMPTION_PLACEHOLDER_SERIES
2/25/2025,1614.01,24306,354.6,ASSUMPTION_PLACEHOLDER_SERIES
2/26/2025,1605.77,24298,-28.8,ASSUMPTION_PLACEHOLDER_SERIES
2/27/2025,1625.16,24288,217.7,ASSUMPTION_PLACEHOLDER_SERIES
2/28/2025,1638.9,24292,-747.7,ASSUMPTION_PLACEHOLDER_SERIES
3/3/2025,1654.25,24293,596.1,ASSUMPTION_PLACEHOLDER_SERIES
3/4/2025,1602.36,24278,-492.5,ASSUMPTION_PLACEHOLDER_SERIES
3/5/2025,1604.29,24272,273.8,ASSUMPTION_PLACEHOLDER_SERIES
3/6/2025,1615.66,24273,-125.8,ASSUMPTION_PLACEHOLDER_SERIES
3/7/2025,1643.45,24360,-38.1,ASSUMPTION_PLACEHOLDER_SERIES
3/10/2025,1640.14,24393,363.4,ASSUMPTION_PLACEHOLDER_SERIES
3/11/2025,1639.49,24377,470.7,ASSUMPTION_PLACEHOLDER_SERIES
3/12/2025,1620.06,24409,-52.5,ASSUMPTION_PLACEHOLDER_SERIES
3/13/2025,1605.27,24393,-249.3,ASSUMPTION_PLACEHOLDER_SERIES
3/14/2025,1624.71,24373,72.4,ASSUMPTION_PLACEHOLDER_SERIES
3/17/2025,1637.74,24468,373.2,ASSUMPTION_PLACEHOLDER_SERIES
3/18/2025,1638.96,24419,189.3,ASSUMPTION_PLACEHOLDER_SERIES
3/19/2025,1623.74,24392,-131.4,ASSUMPTION_PLACEHOLDER_SERIES
3/20/2025,1598.88,24355,1044.5,ASSUMPTION_PLACEHOLDER_SERIES
3/21/2025,1604.41,24366,29.7,ASSUMPTION_PLACEHOLDER_SERIES
3/24/2025,1610.96,24422,289.3,ASSUMPTION_PLACEHOLDER_SERIES
3/25/2025,1607.18,24432,399.4,ASSUMPTION_PLACEHOLDER_SERIES
3/26/2025,1616.06,24475,478.3,ASSUMPTION_PLACEHOLDER_SERIES
3/27/2025,1591.77,24455,365.7,ASSUMPTION_PLACEHOLDER_SERIES
3/28/2025,1613.18,24442,-53.2,ASSUMPTION_PLACEHOLDER_SERIES
3/31/2025,1633.12,24416,-374.6,ASSUMPTION_PLACEHOLDER_SERIES
4/1/2025,1651.04,24476,-19.4,ASSUMPTION_PLACEHOLDER_SERIES
4/2/2025,1646.52,24512,42.7,ASSUMPTION_PLACEHOLDER_SERIES
4/3/2025,1636.88,24501,-420.8,ASSUMPTION_PLACEHOLDER_SERIES
4/4/2025,1667.46,24505,188.5,ASSUMPTION_PLACEHOLDER_SERIES
4/7/2025,1678.12,24479,257.1,ASSUMPTION_PLACEHOLDER_SERIES
4/8/2025,1700.72,24463,-122.6,ASSUMPTION_PLACEHOLDER_SERIES
4/9/2025,1687.56,24423,764.6,ASSUMPTION_PLACEHOLDER_SERIES
4/10/2025,1682.76,24486,-448.5,ASSUMPTION_PLACEHOLDER_SERIES
4/11/2025,1662.83,24408,34.6,ASSUMPTION_PLACEHOLDER_SERIES
4/14/2025,1658.49,24416,-507.7,ASSUMPTION_PLACEHOLDER_SERIES
4/15/2025,1655.3,24403,626.9,ASSUMPTION_PLACEHOLDER_SERIES
4/16/2025,1659.28,24442,9.6,ASSUMPTION_PLACEHOLDER_SERIES
4/17/2025,1684.07,24407,472.5,ASSUMPTION_PLACEHOLDER_SERIES
4/18/2025,1673.47,24398,359.4,ASSUMPTION_PLACEHOLDER_SERIES
4/21/2025,1688.33,24383,-355.3,ASSUMPTION_PLACEHOLDER_SERIES
4/22/2025,1689.2,24396,-279.4,ASSUMPTION_PLACEHOLDER_SERIES
4/23/2025,1699.69,24389,-57,ASSUMPTION_PLACEHOLDER_SERIES
4/24/2025,1701.95,24423,127.7,ASSUMPTION_PLACEHOLDER_SERIES
4/25/2025,1710.66,24494,-896.2,ASSUMPTION_PLACEHOLDER_SERIES
4/28/2025,1719.77,24462,-449.2,ASSUMPTION_PLACEHOLDER_SERIES
4/29/2025,1711.4,24445,788.9,ASSUMPTION_PLACEHOLDER_SERIES
4/30/2025,1731.82,24438,-403.5,ASSUMPTION_PLACEHOLDER_SERIES
5/1/2025,1719.14,24418,263.6,ASSUMPTION_PLACEHOLDER_SERIES
5/2/2025,1736.21,24410,65.2,ASSUMPTION_PLACEHOLDER_SERIES
5/5/2025,1752.25,24392,169,ASSUMPTION_PLACEHOLDER_SERIES
5/6/2025,1793.91,24379,-631.2,ASSUMPTION_PLACEHOLDER_SERIES
5/7/2025,1768.01,24347,546,ASSUMPTION_PLACEHOLDER_SERIES
5/8/2025,1747.21,24345,-998.7,ASSUMPTION_PLACEHOLDER_SERIES
5/9/2025,1733.26,24372,-690.2,ASSUMPTION_PLACEHOLDER_SERIES
5/12/2025,1742.17,24400,265.2,ASSUMPTION_PLACEHOLDER_SERIES
5/13/2025,1762.88,24406,-144.7,ASSUMPTION_PLACEHOLDER_SERIES
5/14/2025,1775.93,24383,-620.4,ASSUMPTION_PLACEHOLDER_SERIES
5/15/2025,1779.3,24360,-518.2,ASSUMPTION_PLACEHOLDER_SERIES
5/16/2025,1799.67,24400,444.1,ASSUMPTION_PLACEHOLDER_SERIES
5/19/2025,1800.79,24432,554.8,ASSUMPTION_PLACEHOLDER_SERIES
5/20/2025,1822.92,24413,-756.2,ASSUMPTION_PLACEHOLDER_SERIES
5/21/2025,1819.91,24420,-192,ASSUMPTION_PLACEHOLDER_SERIES
5/22/2025,1828.59,24427,-322.4,ASSUMPTION_PLACEHOLDER_SERIES
5/23/2025,1810.07,24431,-299.4,ASSUMPTION_PLACEHOLDER_SERIES
5/26/2025,1838.17,24435,124,ASSUMPTION_PLACEHOLDER_SERIES
5/27/2025,1827.77,24405,342.5,ASSUMPTION_PLACEHOLDER_SERIES
5/28/2025,1838,24366,-50.5,ASSUMPTION_PLACEHOLDER_SERIES
5/29/2025,1834.31,24398,-132.9,ASSUMPTION_PLACEHOLDER_SERIES
5/30/2025,1839.66,24380,200.1,ASSUMPTION_PLACEHOLDER_SERIES
6/2/2025,1826.25,24331,-401.9,ASSUMPTION_PLACEHOLDER_SERIES
